,0,1,2,3
460,2.0,0.0,11.0,20.0
461,7.0,0.0,1.0,8.0
462,9.0,0.0,1.0,9.0
463,2.0,0.0,11.0,21.0
464,2.0,0.0,11.0,22.0
465,2.0,0.0,11.0,23.0
466,2.0,0.0,11.0,24.0
467,2.0,0.0,11.0,25.0
468,1.0,0.0,1.0,9.0
469,1.0,0.0,1.0,10.0
470,6.0,0.0,1.0,8.0
471,2.0,0.0,11.0,26.0
472,6.0,0.0,1.0,9.0
473,0.0,0.0,1.0,8.0
474,5.0,0.0,1.0,9.0
475,2.0,0.0,11.0,27.0
476,2.0,0.0,11.0,28.0
477,2.0,0.0,11.0,29.0
478,2.0,0.0,11.0,30.0
479,6.0,0.0,1.0,10.0
480,7.0,0.0,1.0,9.0
481,2.0,0.0,11.0,31.0
482,9.0,0.0,1.0,10.0
483,9.0,0.0,1.0,11.0
484,2.0,0.0,11.0,32.0
485,9.0,0.0,1.0,12.0
486,7.0,0.0,1.0,10.0
487,7.0,0.0,1.0,11.0
488,3.0,0.0,1.0,9.0
489,2.0,168.91532711066571,12.0,32.0
490,2.0,0.0,12.0,33.0
491,2.0,0.0,12.0,34.0
492,0.0,0.0,1.0,9.0
493,2.0,0.0,12.0,35.0
494,4.0,0.0,3.0,17.0
495,2.0,176.916562726844,13.0,35.0
496,2.0,0.0,13.0,36.0
497,6.0,0.0,1.0,11.0
498,2.0,0.0,13.0,37.0
499,2.0,0.0,13.0,38.0
500,7.0,0.0,1.0,12.0
501,6.0,0.0,1.0,12.0
502,2.0,0.0,13.0,39.0
503,2.0,0.0,13.0,40.0
504,2.0,0.0,13.0,41.0
505,5.0,0.0,1.0,10.0
506,3.0,171.51911640780378,2.0,9.0
507,2.0,0.0,13.0,42.0
508,0.0,0.0,1.0,10.0
509,8.0,0.0,1.0,11.0
510,3.0,0.0,2.0,10.0
511,5.0,0.0,1.0,11.0
512,2.0,0.0,13.0,43.0
513,9.0,0.0,1.0,13.0
514,1.0,0.0,1.0,11.0
515,2.0,0.0,13.0,44.0
516,5.0,0.0,1.0,12.0
517,2.0,0.0,13.0,45.0
518,4.0,0.0,3.0,18.0
519,1.0,153.28895222414832,2.0,11.0
520,1.0,0.0,2.0,12.0
521,3.0,0.0,2.0,11.0
522,0.0,0.0,1.0,11.0
523,3.0,0.0,2.0,12.0
524,2.0,0.0,13.0,46.0
525,2.0,0.0,13.0,47.0
526,2.0,0.0,13.0,48.0
527,2.0,0.0,13.0,49.0
528,1.0,0.0,2.0,13.0
529,7.0,0.0,1.0,13.0
530,2.0,177.19954470921573,14.0,49.0
531,3.0,0.0,2.0,13.0
532,4.0,0.0,3.0,19.0
533,2.0,0.0,14.0,50.0
534,8.0,0.0,1.0,12.0
535,4.0,0.0,3.0,20.0
536,1.0,153.28895222414832,3.0,13.0
537,2.0,0.0,14.0,51.0
538,3.0,0.0,2.0,14.0
539,2.0,0.0,14.0,52.0
540,1.0,0.0,3.0,14.0
541,1.0,153.28895222414832,4.0,14.0
542,2.0,0.0,14.0,53.0
543,2.0,0.0,14.0,54.0
544,3.0,0.0,2.0,15.0
545,9.0,0.0,1.0,14.0
546,2.0,0.0,14.0,55.0
547,2.0,0.0,14.0,56.0
548,2.0,0.0,14.0,57.0
549,1.0,0.0,4.0,15.0
550,4.0,0.0,3.0,21.0
551,1.0,0.0,4.0,16.0
552,1.0,0.0,4.0,17.0
553,4.0,0.0,3.0,22.0
554,9.0,0.0,1.0,15.0
555,2.0,0.0,14.0,58.0
556,1.0,0.0,4.0,18.0
557,5.0,0.0,1.0,13.0
558,2.0,0.0,14.0,59.0
559,9.0,0.0,1.0,16.0
560,0.0,96.67134060895482,2.0,11.0
561,1.0,0.0,4.0,19.0
562,1.0,0.0,4.0,20.0
563,0.0,0.0,2.0,12.0
564,0.0,0.0,2.0,13.0
565,0.0,0.0,2.0,14.0
566,2.0,0.0,14.0,60.0
567,0.0,0.0,2.0,15.0
568,7.0,0.0,1.0,14.0
569,2.0,0.0,14.0,61.0
570,8.0,0.0,1.0,13.0
571,8.0,0.0,1.0,14.0
572,3.0,0.0,2.0,16.0
573,7.0,0.0,1.0,15.0
574,0.0,0.0,2.0,16.0
575,2.0,0.0,14.0,62.0
576,6.0,0.0,1.0,13.0
577,2.0,0.0,14.0,63.0
578,1.0,0.0,4.0,21.0
579,2.0,0.0,14.0,64.0
580,2.0,0.0,14.0,65.0
581,2.0,0.0,14.0,66.0
582,2.0,0.0,14.0,67.0
583,7.0,0.0,1.0,16.0
584,8.0,0.0,1.0,15.0
585,3.0,0.0,2.0,17.0
586,3.0,0.0,2.0,18.0
587,1.0,147.42661187840616,5.0,21.0
588,2.0,0.0,14.0,68.0
589,6.0,0.0,1.0,14.0
590,5.0,0.0,1.0,14.0
591,3.0,0.0,2.0,19.0
592,4.0,0.0,3.0,23.0
593,8.0,0.0,1.0,16.0
594,1.0,0.0,5.0,22.0
595,2.0,0.0,14.0,69.0
596,1.0,0.0,5.0,23.0
597,1.0,0.0,5.0,24.0
598,1.0,0.0,5.0,25.0
599,4.0,0.0,3.0,24.0
600,0.0,0.0,2.0,17.0
601,2.0,174.57693953109842,15.0,69.0
602,2.0,0.0,15.0,70.0
603,1.0,0.0,5.0,26.0
604,5.0,0.0,1.0,15.0
605,4.0,0.0,3.0,25.0
606,1.0,0.0,5.0,27.0
607,0.0,0.0,2.0,18.0
608,5.0,0.0,1.0,16.0
609,1.0,0.0,5.0,28.0
610,4.0,0.0,3.0,26.0
611,2.0,171.71849589753245,16.0,70.0
612,0.0,0.0,2.0,19.0
613,1.0,0.0,5.0,29.0
614,1.0,0.0,5.0,30.0
615,2.0,171.71849589753245,17.0,70.0
616,1.0,0.0,5.0,31.0
617,1.0,0.0,5.0,32.0
618,2.0,0.0,17.0,71.0
619,2.0,0.0,17.0,72.0
620,3.0,169.14736823255507,3.0,19.0
621,1.0,0.0,5.0,33.0
622,1.0,0.0,5.0,34.0
623,3.0,0.0,3.0,20.0
624,3.0,169.14736823255507,4.0,20.0
625,3.0,164.87150214185613,5.0,20.0
626,3.0,0.0,5.0,21.0
627,3.0,0.0,5.0,22.0
628,0.0,0.0,2.0,20.0
629,2.0,0.0,17.0,73.0
630,2.0,0.0,17.0,74.0
631,1.0,149.32238971437508,6.0,34.0
632,5.0,0.0,1.0,17.0
633,1.0,0.0,6.0,35.0
634,0.0,0.0,2.0,21.0
635,2.0,0.0,17.0,75.0
636,7.0,0.0,1.0,17.0
637,2.0,0.0,17.0,76.0
638,3.0,0.0,5.0,23.0
639,1.0,149.32238971437508,7.0,35.0
640,5.0,0.0,1.0,18.0
641,2.0,171.71849589753245,18.0,76.0
642,3.0,0.0,5.0,24.0
643,1.0,149.32238971437508,8.0,35.0
644,2.0,0.0,18.0,77.0
645,1.0,149.32238971437508,9.0,35.0
646,0.0,0.0,2.0,22.0
647,1.0,0.0,9.0,36.0
648,1.0,0.0,9.0,37.0
649,1.0,0.0,9.0,38.0
650,3.0,164.87150214185613,6.0,24.0
651,3.0,0.0,6.0,25.0
652,2.0,0.0,18.0,78.0
653,2.0,0.0,18.0,79.0
654,0.0,0.0,2.0,23.0
655,2.0,0.0,18.0,80.0
656,3.0,0.0,6.0,26.0
657,4.0,0.0,3.0,27.0
658,6.0,0.0,1.0,15.0
659,3.0,0.0,6.0,27.0
660,2.0,0.0,18.0,81.0
661,2.0,0.0,18.0,82.0
662,2.0,0.0,18.0,83.0
663,3.0,0.0,6.0,28.0
664,3.0,0.0,6.0,29.0
665,2.0,0.0,18.0,84.0
666,2.0,171.71849589753245,19.0,84.0
667,1.0,0.0,9.0,39.0
668,3.0,0.0,6.0,30.0
669,1.0,0.0,9.0,40.0
670,3.0,0.0,6.0,31.0
671,3.0,0.0,6.0,32.0
672,3.0,0.0,6.0,33.0
673,7.0,0.0,1.0,18.0
674,3.0,0.0,6.0,34.0
675,1.0,0.0,9.0,41.0
676,2.0,0.0,19.0,85.0
677,1.0,0.0,9.0,42.0
678,2.0,0.0,19.0,86.0
679,1.0,0.0,9.0,43.0
680,1.0,0.0,9.0,44.0
681,9.0,0.0,1.0,17.0
682,2.0,0.0,19.0,87.0
683,3.0,0.0,6.0,35.0
684,8.0,0.0,1.0,17.0
685,2.0,0.0,19.0,88.0
686,3.0,0.0,6.0,36.0
687,2.0,174.57693953109842,20.0,88.0
688,1.0,0.0,9.0,45.0
689,4.0,0.0,3.0,28.0
690,3.0,0.0,6.0,37.0
691,2.0,0.0,20.0,89.0
692,3.0,0.0,6.0,38.0
693,2.0,0.0,20.0,90.0
694,1.0,0.0,9.0,46.0
695,2.0,0.0,20.0,91.0
696,1.0,0.0,9.0,47.0
697,2.0,0.0,20.0,92.0
698,1.0,0.0,9.0,48.0
699,1.0,0.0,9.0,49.0
700,2.0,0.0,20.0,93.0
701,2.0,0.0,20.0,94.0
702,3.0,0.0,6.0,39.0
703,0.0,0.0,2.0,24.0
704,2.0,0.0,20.0,95.0
705,4.0,0.0,3.0,29.0
706,3.0,0.0,6.0,40.0
707,9.0,31.554638666254636,2.0,17.0
708,2.0,0.0,20.0,96.0
709,3.0,0.0,6.0,41.0
710,0.0,0.0,2.0,25.0
711,2.0,0.0,20.0,97.0
712,2.0,0.0,20.0,98.0
713,2.0,0.0,20.0,99.0
714,1.0,0.0,9.0,50.0
715,4.0,0.0,3.0,30.0
716,3.0,0.0,6.0,42.0
717,9.0,38.80400811387425,3.0,17.0
718,2.0,0.0,20.0,100.0
719,2.0,171.71849589753245,21.0,100.0
720,3.0,0.0,1.0,2.0
721,9.0,27.72848662905308,2.0,1.0
722,5.0,0.0,1.0,2.0
723,6.0,0.0,1.0,2.0
724,0.0,0.0,1.0,2.0
725,6.0,0.0,1.0,3.0
726,9.0,0.0,2.0,2.0
727,7.0,0.0,1.0,2.0
728,0.0,0.0,1.0,3.0
729,2.0,0.0,1.0,2.0
730,1.0,0.0,1.0,2.0
731,7.0,0.0,1.0,3.0
732,2.0,0.0,1.0,3.0
733,8.0,0.0,1.0,2.0
734,4.0,0.0,1.0,2.0
735,8.0,0.0,1.0,3.0
736,6.0,0.0,1.0,4.0
737,3.0,165.5199871866124,2.0,2.0
738,2.0,0.0,1.0,4.0
739,3.0,0.0,2.0,3.0
740,0.0,0.0,1.0,4.0
741,3.0,0.0,2.0,4.0
742,3.0,0.0,2.0,5.0
743,7.0,0.0,1.0,4.0
744,7.0,0.0,1.0,5.0
745,1.0,0.0,1.0,3.0
746,9.0,0.0,2.0,3.0
747,1.0,143.25567528645905,2.0,3.0
748,5.0,0.0,1.0,3.0
749,6.0,126.46296158398158,2.0,4.0
750,1.0,0.0,2.0,4.0
751,3.0,0.0,2.0,6.0
752,9.0,0.0,2.0,4.0
753,1.0,0.0,2.0,5.0
754,0.0,0.0,1.0,5.0
